FilingID,Initial/Amended,11.A(1),11.A(2),11.B(1),11.B(2),Filed Against,ReferenceID,Remove-Affiliate,Remove-Expired,Remove-Filed in Error,Error Explantion,Affiliate Submitted,Organization,Court,Date First Charged,Charged Date Exact,First Charged Explanation,Event Detail,Felony,Status,Status Date,Status Date Exact,Status Date Explanation,Disposition,Summary
928955,AMENDED,,,Y,Y,Affiliates,922980,,,,,Y,,,,,,,,,,,,,
928955,AMENDED,,,Y,Y,Affiliates,922985,,,,,Y,,,,,,,,,,,,,
928955,AMENDED,,,Y,Y,Affiliates,922986,,,,,Y,,,,,,,,,,,,,
928955,AMENDED,,,Y,Y,Affiliates,922987,,,,,Y,,,,,,,,,,,,,
928955,AMENDED,,,,Y,Affiliates,922984,,,,,Y,,,,,,,,,,,,,
928983,AMENDED,,Y,,,Affiliates,923014,,,,,Y,,,,,,,,,,,,,
928983,AMENDED,,Y,,,Affiliates,923019,,,,,Y,,,,,,,,,,,,,
928983,AMENDED,,Y,,,Affiliates,923020,Y,,,,Y,,,,,,,,,,,,,
928983,AMENDED,,Y,,,Affiliates,923021,,,,,Y,,,,,,,,,,,,,
928983,AMENDED,,Y,,,Affiliates,923022,,,,,Y,,,,,,,,,,,,,
928983,AMENDED,,,Y,Y,Affiliates,923018,,,,,Y,,,,,,,,,,,,,
928983,AMENDED,,,Y,,Affiliates,923016,,,,,Y,,,,,,,,,,,,,
928983,AMENDED,,,,Y,Affiliates,923015,,,,,Y,,,,,,,,,,,,,
928983,AMENDED,,,,Y,Affiliates,923017,,,,,Y,,,,,,,,,,,,,
929229,AMENDED,,,Y,,Affiliates,923778,Y,,,,N,,"CASE NUMBER: 2008GOYK30407 COURT: SEOUL SOUTHERN DISTRICT COURT, SOUTH KOREA",12/17/2008,Y,,PLEASE REFER TO THE SUMMARY IN SECTION 5 BELOW.,N,Final,12/17/2008,Y,,PLEASE REFER TO THE SUMMARY IN SECTION 5 BELOW.,"IN SEPTEMBER 2007, AN ADVISORY AFFILIATE ALLEGEDLY MADE A LATE DISCLOSURE OF A HOLDING IN A SOUTH KOREAN REGISTERED COMPANY, BREACHING THE TIMELY DISCLOSURE REQUIREMENTS UNDER THE SOUTH KOREAN SECURITIES & EXCHANGE ACT. AS A RESULT, THE ADVISORY AFFILIATE WAS FINED KRW 1,000,000 (APPROX US $800). NO ACTION WAS TAKEN AGAINST MARTIN CURRIE INC."
929532,AMENDED,,Y,,,Affiliates,1470417,,,,,N,BARCLAYS BANK PLC - HOLDING COMPANY FOR INVESTMENT AND RELATED BUSINESS INCLUDING THE BROKER DEALER AND THE ENTITY FOR WHICH THIS DRP IS FILED.,UNITED STATES DISTRICT COURT FOR THE DISTRICT OF COLUMBIA; NO. 1:10-CR-00218-EGS,8/16/2010,Y,,"A CRIMINAL INFORMATION WAS FILED ON AUGUST 16, 2010 IN THE UNITED STATES DISTRICT COURT FOR THE DISTRICT OF COLUMBIA CHARGING BARCLAYS BANK PLC (""BARCLAYS"") WITH (1) WILLFULLY VIOLATING AND ATTEMPTING TO VIOLATE THE TRADING WITH THE ENEMY ACT, TITLE 50, UNITED STATES CODE, APPENDIX, SECTIONS 5 AND 16, AND REGULATIONS ISSUED THEREUNDER; AND (2)  WILLFULLY VIOLATING AND ATTEMPTING TO VIOLATE THE INTERNATIONAL EMERGENCY ECONOMIC POWERS ACT, TITLE 50, UNITED STATES CODE, SECTION 1705, AND REGULATIONS ISSUED THEREUNDER. BARCLAYS WAIVED INDICTMENT, AGREED TO THE FILING OF THE INFORMATION, AND ACCEPTED AND ACKNOWLEDGED RESPONSIBILITY FOR ITS CONDUCT. EACH OF THE ABOVE CHARGES INVOLVES A FELONY AND ONE COUNT PER CHARGE. A PLEA WAS NOT ENTERED IN RESPECT OF EITHER CHARGE.",Y,Final,11/30/2012,Y,,"BARCLAYS ENTERED INTO DEFERRED PROSECUTION AGREEMENTS (""DPAS"") WITH THE U.S. DEPARTMENT OF JUSTICE (""DOJ"") AND THE NEW YORK COUNTY DISTRICT ATTORNEY'S OFFICE (""DANY"") ON AUGUST 18, 2010. PROSECUTION WAS DEFERRED FOR TWENTY-FOUR MONTHS FROM THE DATE OF THE DPAS. AS PART OF A GLOBAL SETTLEMENT WITH THE DOJ, DANY AND THE OFFICE OF FOREIGN ASSETS CONTROL OF THE UNITED STATES DEPARTMENT OF THE TREASURY (""OFAC""), BARCLAYS SETTLED ANY AND ALL CRIMINAL AND FORFEITURE CLAIMS (I) WITH RESPECT TO DOJ AND DANY, FOR THE SUM OF $298,000,000, PAYABLE IN THE AMOUNT OF $149,000,000 TO EACH OF THE DOJ AND DANY, AND (II) WITH RESPECT TO OFAC, FOR THE SUM OF $176,000,000, WHICH HAS BEEN SATISFIED BY PAYMENT OF THE SUMS TO DANY AND DOJ. ON DECEMBER 4, 2012, THE CRIMINAL INFORMATION WAS DISMISSED WITH PREJUDICE.  ACCORDINGLY, NEITHER THE DOJ NOR DANY WILL PROSECUTE BARCLAYS FOR THE RELATED CONDUCT.","AS DESCRIBED IN THE DPAS, ""FROM THE MID-1990S THROUGH SEPTEMBER 2006, BARCLAYS VIOLATED BOTH U.S. AND NEW YORK STATE CRIMINAL LAWS BY KNOWINGLY AND WILLFULLY MOVING OR PERMITTING TO BE MOVED HUNDREDS OF MILLIONS OF DOLLARS THROUGH THE U.S. FINANCIAL SYSTEM FOR THE BENEFIT OF BANKS FROM CUBA, IRAN, LIBYA, SUDAN, AND BURMA, AND PERSONS LISTED AS PARTIES OR JURISDICTIONS SANCTIONED BY THE OFFICE OF FOREIGN ASSETS CONTROL OF THE UNITED STATES DEPARTMENT OF THE TREASURY (""OFAC"") (COLLECTIVELY, ""THE SANCTIONED ENTITIES"") IN VIOLATION OF U.S. ECONOMIC SANCTIONS.   BARCLAYS ENGAGED IN THIS CRIMINAL CONDUCT BY: (A) FOLLOWING INSTRUCTIONS, PRINCIPALLY FROM BANKS FROM CUBA, IRAN, LIBYA, OR SUDAN, NOT TO MENTION THEIR NAMES IN U.S. DOLLAR (""USD"") PAYMENT MESSAGES SENT TO BARCLAYS' BRANCH IN NEW YORK, NEW YORK (THE ""NEW YORK BRANCH"") AND TO OTHER FINANCIAL INSTITUTIONS LOCATED IN THE UNITED STATES; (B) ROUTING USD PAYMENTS THROUGH AN INTERNAL BARCLAYS SUNDRY ACCOUNT TO HIDE THE PAYMENTS' CONNECTION TO SANCTIONED ENTITIES; (C) AMENDING OR REFORMATTING USD PAYMENT MESSAGES TO REMOVE INFORMATION IDENTIFYING SANCTIONED ENTITIES; AND (D) DELIBERATELY USING A LESS TRANSPARENT METHOD OF PAYMENT MESSAGES, KNOWN AS COVER PAYMENTS.    BARCLAYS' CONDUCT, WHICH OCCURRED OUTSIDE THE UNITED STATES, CAUSED ITS NEW YORK BRANCH, AND OTHER FINANCIAL INSTITUTIONS LOCATED IN THE UNITED STATES, TO PROCESS PAYMENTS THAT OTHERWISE SHOULD HAVE BEEN HELD FOR INVESTIGATION, REJECTED, OR BLOCKED PURSUANT TO U.S. SANCTIONS REGULATIONS ADMINISTERED BY OFAC.   ADDITIONALLY, BY ITS CONDUCT, BARCLAYS: (A) PREVENTED ITS NEW YORK BRANCH AND OTHER FINANCIAL INSTITUTIONS IN THE UNITED STATES FROM FILING REQUIRED BANK SECRECY ACT (""BSA"") AND OFAC-RELATED REPORTS WITH THE U.S. GOVERNMENT; (B) CAUSED FALSE INFORMATION TO BE RECORDED IN THE RECORDS OF U.S. FINANCIAL INSTITUTIONS; AND (C) CAUSED U.S. FINANCIAL INSTITUTIONS NOT TO MAKE RECORDS THAT THEY OTHERWISE WOULD HAVE BEEN REQUIRED BY LAW TO MAKE.  IN MAY 2006, BARCLAYS VOLUNTARILY DISCLOSED TO OFAC FOUR TRANSACTIONS THAT WERE MADE IN VIOLATION OF U.S. SANCTIONS.  AT THAT TIME, BARCLAYS COMMENCED A LIMITED INTERNAL INVESTIGATION INTO THE OPERATION AND LIMITATIONS OF ITS AUTOMATED FILTERING SYSTEM AND BARCLAYS' USD TRANSACTIONS INVOLVING U.S. SANCTIONED COUNTRIES AND PERSONS.  THEREAFTER, IN NOVEMBER 2006, BARCLAYS EXITED ALL USD CORRESPONDENT RELATIONSHIPS WITH BANKS SUBJECT TO U.S. ECONOMIC SANCTIONS, BANKS HEADQUARTERED IN SANCTIONED COUNTRIES, AND THE SUBSIDIARIES OF SUCH BANKS (THE ""SANCTIONED BANKS"").  IN 2007, AFTER BEING CONTACTED BY FEDERAL AND STATE PROSECUTORS, BARCLAYS AGREED TO COOPERATE FULLY, AND BROADENED ITS REVIEW TO CONDUCT A COMPREHENSIVE INTERNAL INVESTIGATION AND HISTORICAL PAYMENT ANALYSIS COVERING ACTIVITY AND TRANSACTIONS FROM JANUARY 1, 2000 TO JULY 31, 2007."""
929532,INITIAL,Y,Y,,,Affiliates,1700730,,,,,N,,UNITED STATES DISTRICT COURT - DISTRICT OF CONNECTICUT - 3-15-CR-77-SRU,5/20/2015,Y,,"ONE COUNT OF CONSPIRACY TO VIOLATE SECTION 1 OF THE SHERMAN ACT UNDER TITLE 15, UNITED STATES CODE, SECTION 1.  BARCLAYS PLC (""BARCLAYS"") ENTERED A GUILTY PLEA ON THE COUNT.",Y,Pending,,,,"ON MAY 20, 2015, BARCLAYS PLED GUILTY TO A ONE-COUNT INFORMATION IN THE UNITED STATES DISTRICT COURT FOR THE DISTRICT OF CONNECTICUT (THE ""DISTRICT COURT"").  PURSUANT TO A PLEA AGREEMENT (THE ""PLEA AGREEMENT""), BARCLAYS AGREED TO PAY A CRIMINAL FINE OF $710 MILLION TO THE U.S. DEPARTMENT OF JUSTICE (THE ""DOJ""), OF WHICH $650 MILLION IS ATTRIBUTABLE TO THE CHARGE SET OUT IN THE CRIMINAL INFORMATION.  THE REMAINING $60 MILLION IS ATTRIBUTABLE TO A FINDING BY THE DOJ THAT THE CONDUCT DESCRIBED IN THE PLEA AGREEMENT CONTINUED AFTER BARCLAYS BANK PLC AND ITS PARENT, SUBSIDIARIES AND AFFILIATES ENTERED INTO A NON-PROSECUTION AGREEMENT WITH THE DOJ ON JUNE 26, 2012, RELATED TO SUBMISSIONS OF BENCHMARK INTEREST RATES, INCLUDING THE LONDON INTERBANK OFFERED RATE (KNOWN AS LIBOR).  BARCLAYS WILL ALSO BE SUBJECT TO A TERM OF PROBATION OF THREE YEARS AND CERTAIN ADDITIONAL OBLIGATIONS THEREUNDER, INCLUDING CONTINUING COOPERATION.  BARCLAYS EXPECTS THAT THE DISTRICT COURT WILL ENTER A FINAL JUDGMENT OF CONVICTION AGAINST BARCLAYS THAT WILL REQUIRE REMEDIES THAT ARE MATERIALLY THE SAME AS THOSE SET FORTH IN THE PLEA AGREEMENT.","AS DESCRIBED IN THE PLEA AGREEMENT, BARCLAYS PARTICIPATED IN A COMBINATION AND CONSPIRACY TO FIX, STABILIZE, MAINTAIN, INCREASE OR DECREASE THE PRICE OF, AND RIG BIDS AND OFFERS FOR, THE EURO/U.S. DOLLAR (""EUR/USD"") CURRENCY PAIR EXCHANGED IN THE FOREIGN CURRENCY EXCHANGE SPOT MARKET (""FX SPOT MARKET"").  BARCLAYS ALSO PARTICIPATED IN A CONSPIRACY TO DECREASE COMPETITION IN THE PURCHASE AND SALE OF THE EUR/USD CURRENCY PAIR.  BARCLAYS WAIVED INDICTMENT AND AGREED TO BE CHARGED IN A ONE-COUNT CRIMINAL INFORMATION, FILED IN THE DISTRICT COURT, CHARGING BARCLAYS WITH PARTICIPATING IN A COMBINATION AND CONSPIRACY TO FIX, STABILIZE, MAINTAIN, INCREASE OR DECREASE THE PRICE OF, AND RIG BIDS AND OFFERS FOR EUR/USD CURRENCY PAIR EXCHANGED IN THE FX SPOT MARKET BY AGREEING TO ELIMINATE COMPETITION IN THE PURCHASE AND SALE OF THE EUR/USD CURRENCY PAIR IN THE UNITED STATES AND ELSEWHERE, IN VIOLATION OF THE SHERMAN ANTITRUST ACT.  BARCLAYS AGREED TO PLEAD GUILTY TO THE INFORMATION, TO ENTER INTO THE WRITTEN PLEA AGREEMENT, AND TO ACCEPT RESPONSIBILITY FOR ITS CRIMINAL CONDUCT."
929619,AMENDED,Y,Y,,,Affiliates,924623,,,,,Y,,,3/26/2008,,,CR2008-115187-001 SE,,,,,,,
929619,AMENDED,Y,Y,,,Affiliates,924627,,,,,Y,,,3/16/2007,,,CR2007-152725-001 DT,,,,,,,
929619,AMENDED,Y,Y,,,Affiliates,924644,,,,,Y,,,3/21/2011,,,11HF0604,,,,,,,
929619,AMENDED,Y,,,,Affiliates,924622,,,,,Y,,,12/6/2007,,,CASE#: 07-026225,,,,,,,
929619,AMENDED,,Y,,Y,Affiliates,924604,,,,,Y,,,1/24/2007,Y,,CASE NO 07-CF-001700,,,,,,,
929619,AMENDED,,Y,,Y,Affiliates,924643,,,,,Y,,,5/24/2013,,,SCR-634885,,,,,,,
929619,AMENDED,,Y,,Y,Affiliates,924658,,,,,Y,,,1/7/2009,Y,,0857CR002591,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924595,,,,,Y,,,4/27/2006,Y,,DOCKET# 518586,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924596,,,,,Y,,,7/5/2006,Y,,11494CF10A,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924597,,,,,Y,,,9/20/2007,Y,,02D04-0709-FD-804,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924598,,,,,Y,,,4/24/2008,,,CASE # F08014836.,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924599,,,,,Y,,,6/19/2008,,,4119/2008,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924600,,,,,Y,,,10/15/2010,Y,,1058CR002180,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924601,,,,,Y,,,8/20/2007,,,S-1400-CR-2007-01174,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924602,,,,,Y,,,10/30/2008,Y,,P081593,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924603,,,,,Y,,,12/31/2006,Y,,MC3000014,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924606,,,,,Y,,,6/27/2011,Y,,2011-021285,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924607,,,,,Y,,,11/20/2010,Y,,CA2010047133,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924608,,,,,Y,,,7/16/2010,Y,,CR2010-129252-001 DT,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924609,,,,,Y,,,2/20/2010,Y,,10-04558,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924610,,,,,Y,,,12/21/2007,,,CASE# CR2008-115187-001 SE,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924611,,,,,Y,,,4/23/2009,Y,,32-2757,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924612,,,,,Y,,,2/15/2007,Y,,CO7271214,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924613,,,,,Y,,,2/29/2012,Y,,2012 CF 000688,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924614,,,,,Y,,,6/22/2012,Y,,132012CFO15529001,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924615,,,,,Y,,,3/16/2006,Y,,2006CJ000320S,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924618,,,,,Y,,,8/24/2008,Y,,C/08/CRB/31106,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924619,,,,,Y,,,12/19/2012,Y,,2012CR001912,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924620,,,,,Y,,,4/24/2009,Y,,09BA-CR02449,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924624,,,,,Y,,,6/28/2005,,,CASE # 05-005863-FY,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924625,,,,,Y,,,4/6/2008,,,CP-67-CR-004648-2008,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924626,,,,,Y,,,9/29/2007,,,#1085531,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924631,,,,,Y,,,4/12/2010,,,#1196118,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924633,,,,,Y,,,6/12/2005,Y,,5004175,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924634,,,,,Y,,,10/6/2007,,,2007CF 003499,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924636,,,,,Y,,,10/29/2008,,,08CF1956,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924638,,,,,Y,,,6/4/2010,,,1008CR000445,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924639,,,,,Y,,,8/15/2013,Y,,13-001743-001,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924641,,,,,Y,,,8/3/2010,Y,,10-002237 001,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924642,,,,,Y,,,3/5/2007,Y,,CR2007-006684-001 DT,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924645,,,,,Y,,,7/19/2013,,,SWF1302084,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924646,,,,,Y,,,3/11/2011,Y,,14-004348-01-FH,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924648,,,,,Y,,,11/23/2009,,,09-46036-AR,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924650,,,,,Y,,,2/5/2006,Y,,06CR-000640A,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924651,,,,,Y,,,9/17/2005,,,05-5933-FY,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924655,,,,,Y,,,9/22/2006,Y,,R06-965,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924657,,,,,Y,,,4/13/2009,,,09CR076022/09CR076023,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924660,,,,,Y,,,9/10/2011,Y,,W-2011-828,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924663,,,,,Y,,,10/12/2014,Y,,2014NY077845,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924666,,,,,Y,,,3/11/2007,Y,,07-001325,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924667,,,,,Y,,,6/5/2006,Y,,0652CR1240,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924668,,,,,Y,,,6/28/2008,,,CR08-1599,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924669,,,,,Y,,,10/10/2013,,,31-2013-CF-001331-A,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924670,,,,,Y,,,6/21/2011,,,82-CR-11-2381,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924671,,,,,Y,,,12/1/2014,Y,,50-2014-CF-012319-AXXX-MB,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924672,,,,,Y,,,3/27/2013,,,12 003855-002,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924673,,,,,Y,,,1/12/2013,,,1302413 CRM 272,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924674,,,,,Y,,,1/14/2015,Y,,15110081001 M010,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924675,,,,,Y,,,8/29/2014,,,F14018441,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924676,,,,,Y,,,7/28/2005,Y,,MC-51-CR-0739901-2005,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924677,,,,,Y,,,3/1/2010,Y,,06521 SRCR090005,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924678,,,,,Y,,,6/6/2011,,,2011RI005359,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924682,,,,,Y,,,8/27/2014,Y,,CR2014-125224-001,,,,,,,
929619,AMENDED,,Y,,,Affiliates,924685,,,,,Y,,,7/30/2010,Y,,W-10-121-1009,,,,,,,
929619,AMENDED,,Y,,,,924656,,,,,Y,,,5/3/2013,Y,,B13023885,,,,,,,
929619,AMENDED,,,Y,Y,Affiliates,924635,,,,,Y,,,9/21/2007,,,07-60227-CR-DTKH/AEV,,,,,,,
929619,AMENDED,,,Y,Y,Affiliates,924665,,,,,Y,,,4/26/2007,,,07BA-CR03387,,,,,,,
929619,AMENDED,,,,Y,Affiliates,924616,,,,,Y,,,12/24/2008,Y,,GC08-11289,,,,,,,
929619,AMENDED,,,,Y,Affiliates,924617,,,,,Y,,,7/18/2005,Y,,2005CM001406,,,,,,,
929619,AMENDED,,,,Y,Affiliates,924628,,,,,Y,,,8/7/2007,,,07-CM-464,,,,,,,
929619,AMENDED,,,,Y,Affiliates,924629,,,,,Y,,,4/3/2011,,,#110210473,,,,,,,
929619,AMENDED,,,,Y,Affiliates,924630,,,,,Y,,,1/19/2008,,,ST-08-CR-0935,,,,,,,
929619,AMENDED,,,,Y,Affiliates,924632,,,,,Y,,,7/5/2005,,,GT05012384-00,,,,,,,
929619,AMENDED,,,,Y,Affiliates,924637,,,,,Y,,,7/22/2013,,,3AN-13-8145CR,,,,,,,
929619,AMENDED,,,,Y,Affiliates,924640,,,,,Y,,,10/11/2006,Y,,CASE NO. 2006-56824MMAES,,,,,,,
929619,AMENDED,,,,Y,Affiliates,924647,,,,,Y,,,1/19/2009,Y,,941580,,,,,,,
929619,AMENDED,,,,Y,Affiliates,924649,,,,,Y,,,6/21/2013,Y,,13M17685X,,,,,,,
929619,AMENDED,,,,Y,Affiliates,924652,,,,,Y,,,6/15/2005,Y,,GC05005312 & GC05005313,,,,,,,
929619,AMENDED,,,,Y,Affiliates,924653,,,,,Y,,,6/2/2012,Y,,CRP 1200534,,,,,,,
929619,AMENDED,,,,Y,Affiliates,924654,,,,,Y,,,9/9/2008,Y,,00138163-A,,,,,,,
929619,AMENDED,,,,Y,Affiliates,924659,,,,,Y,,,8/10/2014,,,6I00095101,,,,,,,
929619,AMENDED,,,,Y,Affiliates,924661,,,,,Y,,,1/5/2012,Y,,CR12200691,,,,,,,
929619,AMENDED,,,,Y,Affiliates,924662,,,,,Y,,,4/21/2011,Y,,11-012607,,,,,,,
929619,AMENDED,,,,Y,Affiliates,924664,,,,,Y,,,11/16/2007,Y,,07-11894-MMA,,,,,,,
929619,AMENDED,,,,Y,Affiliates,924679,,,,,Y,,,2/14/2014,Y,,CR2014067,,,,,,,
929619,AMENDED,,,,Y,Affiliates,924680,,,,,Y,,,7/9/2005,Y,,M0509385,,,,,,,
929619,AMENDED,,,,Y,Affiliates,924681,,,,,Y,,,3/26/2006,,,53C02-0603-CM-01051,,,,,,,
929619,AMENDED,,,,Y,Affiliates,924683,,,,,Y,,,3/4/2015,,,1.45906E+11,,,,,,,
929619,AMENDED,,,,Y,Affiliates,924684,,,,,Y,,,12/23/2008,,,129138,,,,,,,
929660,AMENDED,Y,Y,,,Affiliates,924841,,,,,N,"ROYAL BANK OF SCOTLAND PLC (""RBS PLC"")","UNITIED STATES DISTRICT COURT, DISTRICT OF CONNECTICUT, HARTFORD, CT., DOCKET #3:13-CR-00073",4/12/2013,Y,,"ONE COUNT OF FELONY WIRE FRAUD RELATED TO A JAPANESE YEN LONDON INTERBANK OFFERED RATE (""JPY LIBOR"") SUBMISSION IN VIOLATION OF TITLE 18, UNITED STATES CODE, SECTION 1343. RBS SECURITIES JAPAN LIMITED (""RBSSJ"") PLED GUILTY TO THE CHARGE",Y,Final,4/12/2013,Y,,"ON APRIL 12, 2013, RBSSJ PLED GUILTY TO ONE COUNT OF WIRE FRAUD IN VIOLATION OF TITLE 18, UNITED STATES CODE, SECTION 1343 IN THE UNITED STATES DISTRICT COURT - DISTRICT OF CONNECTICUT.  THE COURT HAS SET SENTENCING FOR JULY 8, 2013.  PURSUANT TO A PLEA AGREEMENT ENTERED ON FEBRUARY 6, 2013, THE UNITED STATES DEPARTMENT OF JUSTICE HAS AGREED TO RECOMMEND A SENTENCE OF A FINE IN THE AMOUNT OF $50,000,000.","ON APRIL 12, 2013, THE FRAUD SECTION OF THE CRIMINAL DIVISION AND THE ANTITRUST DIVISION OF THE UNITED STATES DEPARTMENT OF JUSTICE FILED A ONE-COUNT CRIMINAL INFORMATION AGAINST RBS SECURITIES JAPAN LTD. (""RBSSJ"") IN THE U.S. DISTRICT COURT FOR THE DISTRICT OF CONNECTICUT (""DISTRICT COURT"") CHARGING ONE COUNT OF WIRE FRAUD IN VIOLATION OF TITLE 18, UNITED STATES CODE, SECTION 1343.  THE CHARGE AROSE FROM AN RBSSJ TRADER'S REQUEST ON OCTOBER 5, 2009 THAT A LONDON-BASED TRADER EMPLOYED BY THE ROYAL BANK OF SCOTLAND PLC (""RBS PLC"") MODIFY RBS PLC'S 3-MONTH JPY LIBOR SUBMISSION TO BENEFIT THE RBSSJ TRADER'S TRADING POSITIONS AND THEREBY INCREASE HIS PROFITS.  PURSUANT TO A PLEA AGREEMENT ENTERED INTO ON FEBRUARY 6, 2013, RBSSJ ENTERED A PLEA OF GUILTY AND, AMONG OTHER THINGS, AGREED TO PAY A FINE OF FIFTY MILLION DOLLARS ($50,000,000).  THE DISTRICT COURT HAS SET SENTENCING FOR JULY 8, 2013."
